,Node,Comune,f
2550,POINT (914411.0753907978 6296687.30662637),las condes,0.002646076220097281
2551,POINT (898434.0446929602 6278406.44423108),san bernardo,0.0005267861525531616
2552,POINT (910005.2838566584 6286799.624155037),macul,0.0014954975643100559
2553,POINT (914849.280283072 6292250.931181461),las condes,0.0016251106948297902
2554,POINT (904902.7273365802 6291672.078948754),santiago,0.0034433454785909733
2555,POINT (903698.7233712778 6282143.22448379),la cisterna,0.001326810285436109
2556,POINT (915164.7740575069 6287321.816312231),penalolen,0.0005708295566032734
2557,POINT (910583.664045722 6287801.74040392),nunoa,0.0018639439334536855
2558,POINT (912243.1005256628 6293308.283088651),las condes,0.003743814161580298
2559,POINT (911166.8995387065 6292139.708643304),la reina,0.0036130344247775966
2560,POINT (911190.1077006573 6288550.3702713605),nunoa,0.0021629653001975064
2561,POINT (912358.5266981918 6280026.113696951),la florida,0.0015438173998576835
2562,POINT (906290.02446195 6289664.269252461),nunoa,0.002625491842265271
2563,POINT (902037.8298628338 6299617.328700771),huechuraba,0.0007120001055461656
2564,POINT (911809.2512826091 6280586.314535148),la florida,0.001660301048481288
2565,POINT (910540.0598866357 6293726.836554992),las condes,0.004357828840241327
2566,POINT (903962.1509298815 6289408.126013266),santiago,0.0022385768308070017
2567,POINT (915990.7719059372 6284382.729572541),penalolen,0.0001826752077367289
2568,POINT (898457.009025992 6301627.95844184),quilicura,0.0007236962088109458
2569,POINT (914161.8636407705 6294088.004207589),las condes,0.0026573720590101634
2570,POINT (897132.1060126194 6286540.554641951),cerrillos,0.0008347065931875219
2571,POINT (903626.3462191909 6295151.387719952),independencia,0.0009543511366625697
2572,POINT (910594.9470096177 6272894.643135703),puente alto,0.0014992455310343271
2573,POINT (907324.6453505488 6281158.899945705),la granja,0.0011246075552216524
2574,POINT (909856.5452450707 6296777.761502779),vitacura,0.0015862911475701342
2575,POINT (901117.3907083541 6284232.338403931),pedro aguirre cerda,0.0007579915824463594
2576,POINT (896676.42524143 6301140.251615955),quilicura,0.0010820420457719004
2577,POINT (911354.9372748343 6296243.661009172),vitacura,0.00339430081838154
2578,POINT (901334.8447709489 6286821.464397607),pedro aguirre cerda,0.0007469583561145141
2579,POINT (909391.0881784318 6293193.67401164),providencia,0.004416421523843133
2580,POINT (901377.7930602592 6282670.562633729),lo espejo,0.0008138124384043714
2581,POINT (911649.4089367159 6296910.532996346),vitacura,0.0028599121141266895
2582,POINT (910947.2339883712 6276170.200802804),puente alto,0.0013780987155509097
2583,POINT (902526.8563334947 6283138.7736082915),la cisterna,0.0013244207484716243
2584,POINT (901140.7006321356 6276403.722977727),el bosque,0.0009795074885212258
2585,POINT (901583.1430148359 6278968.258012762),el bosque,0.0008511374187705757
2586,POINT (901498.3817951867 6288170.551767176),estacion central,0.0008343156393940381
2587,POINT (908043.1010293046 6286303.62355308),macul,0.001457446973134532
2588,POINT (912520.049046856 6293720.271301596),las condes,0.0037912960050202776
2589,POINT (917816.1419850314 6294951.142191928),las condes,0.000861109852938272
2590,POINT (907831.0305785653 6289590.665750497),nunoa,0.003237033232046251
2591,POINT (903598.0386453315 6300694.706688043),huechuraba,0.0005135318964624005
2592,POINT (900764.3897108077 6273587.0382841565),san bernardo,0.0009666536863497373
2593,POINT (909633.2072561343 6279732.577709975),la florida,0.001338243891044352
2594,POINT (908896.7309190546 6282121.406895136),la florida,0.0017959916846561554
2595,POINT (908575.1050563077 6290317.771104301),nunoa,0.0038666419753421457
2596,POINT (908881.7912356319 6290173.092270975),nunoa,0.0038527792147100516
2597,POINT (903999.3414617463 6291473.973186668),santiago,0.0031944947752609665
2598,POINT (909150.32775307 6288182.230862919),nunoa,0.0024949608382382614
2599,POINT (907994.4141561878 6290008.181575999),nunoa,0.0035325030508287923
2600,POINT (908055.1196517216 6293137.442571599),providencia,0.003682403936643524
2601,POINT (911425.2631631134 6273708.433049306),puente alto,0.001424802925918821
2602,POINT (915412.0281170802 6294120.623531979),las condes,0.001613681340654983
2603,POINT (890463.224633708 6283393.352901618),maipu,0.0007590787641939812
2604,POINT (911758.9008236027 6289696.571311384),nunoa,0.002620524972522266
2605,POINT (903716.7608159703 6284412.369955407),san miguel,0.0017468967615286062
2606,POINT (899327.4756135738 6292655.672765765),quinta normal,0.0006997078794522102
2607,POINT (904985.923560041 6292296.906322859),recoleta,0.003072628306703957
2608,POINT (902326.8204201546 6281375.885314463),la cisterna,0.0011377413717781643
2609,POINT (913134.6044071236 6289311.4077271465),la reina,0.0017592908244805938
2610,POINT (909380.3581598485 6277725.225109135),la florida,0.0011160199257507853
2611,POINT (903992.6002742359 6293961.775602553),independencia,0.0014662659652768665
2612,POINT (892616.6311667048 6282788.5171016995),maipu,0.0011783638796083603
2613,POINT (899964.9118533949 6289050.941501485),estacion central,0.0008303383105830695
2614,POINT (898195.3387578723 6272468.02885065),san bernardo,0.0008026619173780971
2615,POINT (915391.7166330124 6286712.0652652765),penalolen,0.0004579628424515709
2616,POINT (896424.5087035258 6291529.76651649),lo prado,0.00043289268659682577
2617,POINT (902175.7033740287 6290504.826343762),santiago,0.0016964869983466713
2618,POINT (906086.1422786536 6291740.6107034525),providencia,0.003288075287307624
2619,POINT (905217.2672179173 6284313.907487739),san joaquin,0.0012479211190824905
2620,POINT (911933.1734451005 6296563.491307583),vitacura,0.0033068433101160607
2621,POINT (911069.9024515436 6295124.177356679),las condes,0.0040467024312491814
2622,POINT (910592.9836478209 6292110.174985425),providencia,0.003859431680788841
2623,POINT (911558.167963296 6297023.176406506),vitacura,0.002697271415790505
2624,POINT (909270.0474675794 6281389.307835322),la florida,0.0016071666216261671
2625,POINT (905979.9997362038 6285305.762719723),san joaquin,0.0011586793796840248
2626,POINT (912741.5783149374 6295087.2966385),las condes,0.003984816290166512
2627,POINT (897943.4474418558 6299920.871345617),quilicura,0.001015314657724813
2628,POINT (893551.0913407032 6286670.644332873),maipu,0.0011578042274655817
2629,POINT (894222.5682520543 6285182.046334503),maipu,0.0014711707213320075
2630,POINT (909349.2181019448 6294334.526827074),las condes,0.0035670858509066735
2631,POINT (907607.059093101 6276367.073937161),puente alto,0.000677818559244902
2632,POINT (908687.6522625777 6287746.91377854),nunoa,0.0021681889247748398
2633,POINT (893268.251087433 6284195.441011695),maipu,0.0013778128275144677
2634,POINT (910218.6799666609 6290169.510881182),nunoa,0.0034398676135462044
2635,POINT (895438.9782442627 6301475.510831766),quilicura,0.0006281057365965237
2636,POINT (909703.9589104352 6283423.802217072),macul,0.0015678799325674856
2637,POINT (913852.280182396 6295182.179147084),las condes,0.0032052110946812298
2638,POINT (909099.2593698921 6275262.436578987),puente alto,0.0011153379279844684
2639,POINT (911357.5254467521 6273941.168047609),puente alto,0.0014691473402798066
2640,POINT (905360.9995336682 6291156.915211065),santiago,0.0034246964107205883
2641,POINT (904158.2489373279 6282750.241347084),la cisterna,0.0013487250465854565
2642,POINT (905957.4934625251 6271176.691459558),puente alto,0.0004407283062522551
2643,POINT (897912.0259614994 6291110.138260553),lo prado,0.0006579316608615833
2644,POINT (898896.8822970886 6273548.509370745),san bernardo,0.0012452300140006652
2645,POINT (896582.7578442578 6288482.639475217),estacion central,0.0008189793866954476
2646,POINT (913220.1989630098 6288578.900108541),la reina,0.001350976773146487
2647,POINT (906459.7095808538 6290951.886873668),providencia,0.0032974324369446605
2648,POINT (908896.7309190546 6282121.406895136),la florida,0.0017959916846561554
2649,POINT (894043.8352592306 6286224.255370425),maipu,0.0013660428608084669
2650,POINT (901765.2562466739 6294339.843617916),renca,0.0006674577672423197
2651,POINT (900935.9620895962 6273560.518007619),san bernardo,0.0009044815669516367
2652,POINT (907304.0192275312 6285105.154640276),san joaquin,0.0013246962653710717
2653,POINT (914248.9707813348 6297676.114945533),vitacura,0.0020124372888942906
2654,POINT (908852.1139642138 6291309.223333938),providencia,0.004172266809084068
2655,POINT (910017.7448929425 6293915.574875586),las condes,0.004240283997221761
2656,POINT (910097.3207224932 6297445.715025718),vitacura,0.0012506743038620803
2657,POINT (897959.6535005393 6283289.042823532),cerrillos,0.0008220567099619091
2658,POINT (910776.337357614 6293881.263815753),las condes,0.004352587241055077
2659,POINT (914164.3831456216 6291159.547260616),la reina,0.0019059755396220843
2660,POINT (912139.3048583295 6295331.326195167),las condes,0.004170394269351838
2661,POINT (913272.6941173263 6296245.778080918),las condes,0.0033220381793054423
2662,POINT (905822.0999518953 6288002.079371132),santiago,0.0017057716914166815
2663,POINT (896283.1112938568 6284011.745555177),cerrillos,0.0008964665213174241
2664,POINT (910809.9292474566 6295198.404107973),las condes,0.003842368930217403
2665,POINT (914717.5598993513 6297814.640234424),vitacura,0.0018126957476623067
2666,POINT (909729.4267165356 6283512.639948051),macul,0.0015409628424164553
2667,POINT (895176.3217472057 6287809.571261885),maipu,0.0011038994374241921
2668,POINT (910471.1164220823 6271578.2150671035),puente alto,0.0010949616949024984
2669,POINT (911562.7088692088 6290699.881889589),nunoa,0.002991338459509269
2670,POINT (903289.2599737584 6284701.026626977),san miguel,0.0017057873670784098
2671,POINT (909224.5543114066 6281859.565194542),la florida,0.0017243974114363632
2672,POINT (907001.7744926738 6296507.655079864),huechuraba,0.0005609308876421971
2673,POINT (908271.056794134 6272354.289528241),puente alto,0.0007483110209082856
2674,POINT (914426.7615026966 6296131.446591241),las condes,0.0027789447067287816
2675,POINT (916352.3676547396 6298044.893887496),las condes,0.0010523016980288138
2676,POINT (900716.0757563042 6288700.950563552),estacion central,0.0008512241383845224
2677,POINT (898573.8809550316 6293344.376439105),quinta normal,0.0006470119738187893
2678,POINT (912907.0191009287 6291838.891059772),la reina,0.0027162612511658
2679,POINT (901817.8723119526 6301510.312967159),huechuraba,0.0005196951113710829
2680,POINT (901743.2824113336 6274666.51503622),san bernardo,0.0008557234193853944
2681,POINT (905254.9457336415 6287516.641212482),santiago,0.0016424169156505843
2682,POINT (911691.3483401947 6288275.5048479345),penalolen,0.0017755139292407226
2683,POINT (901739.328221313 6290386.587327095),santiago,0.0014747984480049036
2684,POINT (917267.7187191333 6295536.301330061),las condes,0.001136150318455092
2685,POINT (898818.5781660185 6283353.149956992),cerrillos,0.0007926145585712887
2686,POINT (912747.9591791194 6291271.067347361),la reina,0.0026661346171227176
2687,POINT (899327.4756135738 6292655.672765765),quinta normal,0.0006997078794522102
2688,POINT (901666.8617690786 6278607.705296693),el bosque,0.0008566399152007204
2689,POINT (911685.3251345339 6295709.281098641),vitacura,0.003963108447523202
2690,POINT (910444.6879168774 6273362.473238694),puente alto,0.0015489847201547013
2691,POINT (909239.1877934267 6282630.390280867),la florida,0.0018055872849710684
2692,POINT (909730.2956370944 6292971.865902635),providencia,0.004443708485335502
2693,POINT (897508.9409160665 6284650.569396435),cerrillos,0.0009017663953293687
2694,POINT (912596.8975966598 6278691.6517618615),puente alto,0.0012865476898063716
2695,POINT (895259.3961405938 6296484.084930123),renca,0.00029208739056681837
2696,POINT (917811.5017032032 6294954.421055384),las condes,0.0008637347993482264
2697,POINT (896211.2277235598 6285772.678708317),maipu,0.0010823799556120683
2698,POINT (904378.2667289947 6291761.106539551),santiago,0.0033145263401977553
2699,POINT (911641.1191199926 6272827.3521755375),puente alto,0.001161639513225223
2700,POINT (909924.8323837807 6274951.593774195),puente alto,0.0013794612692837377
2701,POINT (902695.861219375 6285988.122937156),pedro aguirre cerda,0.001323174945059181
2702,POINT (903472.539164619 6280061.238786814),la cisterna,0.0009733330746603207
2703,POINT (894499.3327549645 6293561.348200204),cerro navia,0.00022755955833663496
2704,POINT (908978.3222157299 6271299.683627783),puente alto,0.0008162511905834564
2705,POINT (911168.4935264568 6292139.616477724),la reina,0.0036122854330182096
2706,POINT (911867.9090728846 6296475.440869441),vitacura,0.0033812732576593827
2707,POINT (908938.5712639135 6277257.64843848),la florida,0.001013859969209466
2708,POINT (911975.6473195584 6296753.208189705),vitacura,0.0031180531769085204
2709,POINT (907003.2558134561 6279236.362360103),la granja,0.0009536308626845025
2710,POINT (911907.5287101078 6294897.156357409),las condes,0.004310267880484768
2711,POINT (908712.5402043314 6282535.476962886),la florida,0.0018384199870845916
2712,POINT (901099.8431977446 6285435.8839859795),pedro aguirre cerda,0.0007360324913096191
2713,POINT (897573.5555635459 6272453.984537391),san bernardo,0.0005708141700998122
2714,POINT (914425.9955296698 6294608.1253713295),las condes,0.002588417919461833
2715,POINT (908190.9965328348 6283203.903544562),la florida,0.0017236630603011433
2716,POINT (905445.3006800732 6283967.059652175),san joaquin,0.0011643176201782755
2717,POINT (912462.9860962618 6290147.558170099),la reina,0.002503400566382107
2718,POINT (917816.1419850314 6294951.142191928),las condes,0.000861109852938272
2719,POINT (904906.3124126315 6287771.620287198),santiago,0.001733257907779999
2720,POINT (897196.5721240203 6294606.381238559),cerro navia,0.0004735033607907299
2721,POINT (897821.199980587 6275365.803223316),san bernardo,0.0009072732191184705
2722,POINT (903745.2996136928 6278212.202805059),la pintana,0.000682941073449682
2723,POINT (903562.7395595018 6283758.5489153),san miguel,0.0016552388898061802
2724,POINT (910275.6367135734 6272341.697122289),puente alto,0.0013722829217411446
2725,POINT (910290.0243241882 6293274.168658834),las condes,0.004378001772058594
2726,POINT (893424.538113301 6282239.564879665),maipu,0.0009420744853812265
2727,POINT (910987.9375963993 6295065.693543989),las condes,0.00403467982235371
2728,POINT (905217.2672179173 6284313.907487739),san joaquin,0.0012479211190824905
2729,POINT (897025.5985539518 6284888.760386448),cerrillos,0.0009261975927832127
2730,POINT (908454.7009396553 6291471.687174195),providencia,0.004156395885437805
2731,POINT (909817.8725897906 6289532.409166763),nunoa,0.0033489861242654516
2732,POINT (909239.1877934267 6282630.390280867),la florida,0.0018055872849710684
